YEAR,Month,Day,temperature,Humidity,Rainfall (mm/day),wind direction,CN,INFILTRATION,RUNOFF(mm/day),Runoff%,Dams
2019,12,26,12.84,7.45,20.86,225.75,79,-213.3544304,0.424038067,2.032780761,0
2019,12,27,11,7.75,37.72,234.19,79,-213.3544304,0.604608477,1.602885677,0
2019,12,28,10.04,6.96,6.1,188.69,79,-213.3544304,0.296329055,4.857853353,0
2019,12,29,10.91,5.55,0.67,178.25,79,-213.3544304,0.254926078,38.04866838,0
2019,12,30,11.2,5.62,0.32,191.5,79,-213.3544304,0.25234792,78.85872505,1
2019,12,31,9.42,6.04,0,189.38,79,0,0,0,0
2020,1,1,10.83,6.77,0.6,187.69,79,-213.3544304,0.254409598,42.40159961,1
2020,1,2,10.85,6.41,1.83,184.75,79,-213.3544304,0.263547243,14.40148869,0
2020,1,3,9.31,5.86,0.14,196,79,-213.3544304,0.251026131,179.3043792,1
2020,1,4,8.7,6.47,8.62,205.38,79,-213.3544304,0.316486267,3.671534414,0
2020,1,5,11.28,7.26,11.41,234.12,79,-213.3544304,0.3395472,2.975873799,0
2020,1,6,10.29,5.31,0.19,171.31,79,-213.3544304,0.251393015,132.312113,1
2020,1,7,10.1,5.55,2.19,205.38,79,-213.3544304,0.266246913,12.1573933,0
2020,1,8,9.69,6.77,28.14,215.31,79,-213.3544304,0.4967667,1.765340084,0
2020,1,9,10.16,7.2,12.41,234.56,79,-213.3544304,0.348010695,2.804276346,0
2020,1,10,8.87,6.23,2.97,187.56,79,-213.3544304,0.272135958,9.162826874,0
2020,1,11,9.4,5.8,0,177.31,79,0,0,0,0
2020,1,12,10.8,6.65,0.85,202.06,79,-213.3544304,0.256256126,30.14777949,0
2020,1,13,11.69,7.32,2.01,258.75,79,-213.3544304,0.264895638,13.17888745,0
2020,1,14,11.18,5.98,0.5,104.06,79,-213.3544304,0.253672505,50.7345011,1
2020,1,15,12.76,5.49,0.01,102.56,79,-213.3544304,0.250073239,2500.732392,1
2020,1,16,12.81,5.25,1.61,99.25,79,-213.3544304,0.261903104,16.26727355,0
2020,1,17,11.61,6.47,4.32,181.69,79,-213.3544304,0.282459034,6.538403573,0
2020,1,18,11.32,7.32,3.88,262.75,79,-213.3544304,0.279076121,7.192683525,0
2020,1,19,10.38,7.39,17.35,218.12,79,-213.3544304,0.391440023,2.25613846,0
2020,1,20,10.14,7.08,13.08,257.5,79,-213.3544304,0.353741322,2.704444356,0
2020,1,21,7.46,5.92,9.23,295.56,79,-213.3544304,0.321460184,3.482775559,0
2020,1,22,7.24,5.07,2.82,205.12,79,-213.3544304,0.270999199,9.60990068,0
2020,1,23,8.62,5.8,0.44,205.38,79,-213.3544304,0.253230666,57.55242405,1
2020,1,24,9.17,5.43,8.53,297.5,79,-213.3544304,0.315755578,3.701706657,0
2020,1,25,7.95,3.66,0,156.38,79,0,0,0,0
2020,1,26,7.53,4.27,0,208.69,79,0,0,0,0
2020,1,27,8.12,5.07,0.21,79,79,-213.3544304,0.251539828,119.7808707,1
2020,1,28,10.09,5.74,1.21,200.56,79,-213.3544304,0.258924697,21.39873527,0
2020,1,29,11.43,7.02,3.14,260.25,79,-213.3544304,0.273426746,8.707858142,0
2020,1,30,10.91,6.96,0.11,211.81,79,-213.3544304,0.250806104,228.005549,1
2020,1,31,9.53,6.1,5.54,250.38,79,-213.3544304,0.291933217,5.269552645,0
2020,2,1,9.45,6.59,3.19,267.94,79,-213.3544304,0.273806888,8.583288016,0
2020,2,2,12.56,7.51,1.57,183.62,79,-213.3544304,0.261604629,16.66271525,0
2020,2,3,11.69,6.35,0,207.56,79,0,0,0,0
2020,2,4,11.94,7.2,0,239.19,79,0,0,0,0
2020,2,5,12.9,7.08,0,156.25,79,0,0,0,0
2020,2,6,13.34,6.71,0,196.94,79,0,0,0,0
2020,2,7,11.05,6.96,7.93,243.06,79,-213.3544304,0.310904972,3.920617549,0
2020,2,8,9.83,5.92,7.13,265.06,79,-213.3544304,0.304492858,4.270587063,0
2020,2,9,6.01,4.58,1.07,280.25,79,-213.3544304,0.257885573,24.10145543,0
2020,2,10,4.83,3.91,0.14,187.56,79,-213.3544304,0.251026131,179.3043792,1
2020,2,11,6.87,4.88,1.76,174.69,79,-213.3544304,0.263023643,14.94452519,0
2020,2,12,11.89,7.57,3.28,207.38,79,-213.3544304,0.274491716,8.368649866,0
2020,2,13,12.9,6.96,0,184,79,0,0,0,0
2020,2,14,12.98,6.96,0,84.25,79,0,0,0,0
2020,2,15,15.34,6.1,0,149.56,79,0,0,0,0
2020,2,16,12.18,5.98,0,114.75,79,0,0,0,0
2020,2,17,11.33,6.23,0,145.31,79,0,0,0,0
2020,2,18,13.76,6.41,0.68,102.38,79,-213.3544304,0.254999896,37.49998467,0
2020,2,19,11.79,7.69,5.48,220.81,79,-213.3544304,0.291464001,5.318686158,0
2020,2,20,12.01,7.26,0.58,264.38,79,-213.3544304,0.25426211,43.83829481,1
2020,2,21,11.77,6.59,2.56,197.69,79,-213.3544304,0.269033622,10.50912586,0
2020,2,22,12.37,7.26,5.2,226.75,79,-213.3544304,0.28927883,5.563054423,0
2020,2,23,11.56,6.96,0,223.62,79,0,0,0,0
2020,2,24,11.94,6.84,0.02,237.75,79,-213.3544304,0.250146487,1250.732435,1
2020,2,25,12.02,7.69,0.69,297.81,79,-213.3544304,0.255073722,36.9672061,0
2020,2,26,12.85,7.63,0.09,256.19,79,-213.3544304,0.250659462,278.5105136,1
2020,2,27,13.92,7.2,0,162.19,79,0,0,0,0
2020,2,28,16.05,7.08,0,200.69,79,0,0,0,0
2020,2,29,12.71,7.26,7.18,228.5,79,-213.3544304,0.304891776,4.246403571,0
2020,3,1,12.36,6.71,2.87,270.19,79,-213.3544304,0.271377893,9.455675716,0
2020,3,2,12.65,6.96,0,256.06,79,0,0,0,0
2020,3,3,13.18,6.47,0,111.94,79,0,0,0,0
2020,3,4,16.48,6.23,0,115.94,79,0,0,0,0
2020,3,5,16.77,6.41,0.01,198.25,79,-213.3544304,0.250073239,2500.732392,1
2020,3,6,13.16,7.39,4.67,234.19,79,-213.3544304,0.285162794,6.106269671,0
2020,3,7,13.83,7.93,0.81,279.12,79,-213.3544304,0.255960316,31.60003901,0
2020,3,8,16.54,7.69,0,136.19,79,0,0,0,0
2020,3,9,17.59,7.63,0,132.56,79,0,0,0,0
2020,3,10,15.38,8.12,0,276.75,79,0,0,0,0
2020,3,11,16.88,8.42,0,156.19,79,0,0,0,0
2020,3,12,19.58,9.7,9.64,118.75,79,-213.3544304,0.324824483,3.369548583,0
2020,3,13,15.32,8.42,12.03,158.38,79,-213.3544304,0.344781999,2.866018275,0
2020,3,14,14.96,9.16,7.34,275.81,79,-213.3544304,0.306169958,4.171252832,0
2020,3,15,16.55,8.97,0,204.38,79,0,0,0,0
2020,3,16,16.63,8.73,0,221.19,79,0,0,0,0
2020,3,17,13.62,8.18,14.9,230.25,79,-213.3544304,0.369556915,2.480247753,0
2020,3,18,11.23,6.71,10.46,260.38,79,-213.3544304,0.331604736,3.170217359,0
2020,3,19,11.65,6.71,3.45,245,79,-213.3544304,0.275787291,7.993834509,0
2020,3,20,10.05,6.1,9.58,239.75,79,-213.3544304,0.324331077,3.38550185,0
2020,3,21,9,6.1,1.62,287.06,79,-213.3544304,0.261977745,16.17146573,0
2020,3,22,11.81,6.41,0.01,261.94,79,-213.3544304,0.250073239,2500.732392,1
2020,3,23,15.36,6.16,0,149.44,79,0,0,0,0
2020,3,24,15.73,8.24,0,234.44,79,0,0,0,0
2020,3,25,14.86,7.63,0.03,268.69,79,-213.3544304,0.250219743,834.0658115,1
2020,3,26,15.58,7.51,0.65,109.5,79,-213.3544304,0.254778469,39.19668752,0
2020,3,27,18.38,8.48,0.95,245.44,79,-213.3544304,0.25699626,27.05223789,0
2020,3,28,15.47,8.61,0.03,276.88,79,-213.3544304,0.250219743,834.0658115,1
2020,3,29,13.84,7.2,0,241.31,79,0,0,0,0
2020,3,30,16.37,7.14,0.07,176.56,79,-213.3544304,0.250512855,357.8755071,1
2020,3,31,18.23,7.93,0,184.12,79,0,0,0,0
2020,4,1,15,8.85,2.26,238.25,79,-213.3544304,0.266773189,11.80412342,0
2020,4,2,15.16,8.06,0.01,239.69,79,-213.3544304,0.250073239,2500.732392,1
2020,4,3,16.15,7.26,0,193.56,79,0,0,0,0
2020,4,4,19.97,7.51,0,96.5,79,0,0,0,0
2020,4,5,20.45,8.24,0,191.5,79,0,0,0,0
2020,4,6,17.28,9.09,0,296.19,79,0,0,0,0
2020,4,7,15.76,7.93,0,242.31,79,0,0,0,0
2020,4,8,14.97,7.57,0,254.81,79,0,0,0,0
2020,4,9,14.82,7.57,0.04,258.06,79,-213.3544304,0.250293008,625.7325211,1
2020,4,10,13.32,7.93,5.4,246.12,79,-213.3544304,0.290838911,5.385905764,0
2020,4,11,14.35,8.06,2.12,265.56,79,-213.3544304,0.265721074,12.53401294,0
2020,4,12,15.98,7.75,0,265.19,79,0,0,0,0
2020,4,13,16.01,7.14,0,179.56,79,0,0,0,0
2020,4,14,17.37,7.45,0.06,192.62,79,-213.3544304,0.250439564,417.3992736,1
2020,4,15,19.26,8.79,0,237.19,79,0,0,0,0
2020,4,16,19.68,8.54,0.11,216.5,79,-213.3544304,0.250806104,228.005549,1
2020,4,17,16.49,8.85,1.94,272,79,-213.3544304,0.26437092,13.62736702,0
2020,4,18,19.95,8.79,0,185.69,79,0,0,0,0
2020,4,19,21.6,9.03,0,180.06,79,0,0,0,0
2020,4,20,22.88,9.28,0,207.44,79,0,0,0,0
2020,4,21,22.72,9.64,0,240.88,79,0,0,0,0
2020,4,22,23.46,8.42,0,205.44,79,0,0,0,0
2020,4,23,18.91,9.4,0,248.81,79,0,0,0,0
2020,4,24,20.76,9.4,0,195.94,79,0,0,0,0
2020,4,25,17.05,9.16,0.45,266.81,79,-213.3544304,0.253304284,56.28984092,1
2020,4,26,16.55,7.75,0.18,269.81,79,-213.3544304,0.251319621,139.6220115,1
2020,4,27,16.04,7.39,0.17,198.5,79,-213.3544304,0.251246235,147.7919031,1
2020,4,28,17.54,7.26,0.27,214.19,79,-213.3544304,0.251980476,93.32610236,1
2020,4,29,17.8,9.03,0,281.12,79,0,0,0,0
2020,4,30,18.64,8.97,0,262.31,79,0,0,0,0
2020,5,1,19.28,8.48,0,235,79,0,0,0,0
2020,5,2,18.33,8.67,0,237.62,79,0,0,0,0
2020,5,3,19.2,7.75,0,207,79,0,0,0,0
2020,5,4,20.11,8.54,0,220.75,79,0,0,0,0
2020,5,5,18.55,8.79,5.12,223.88,79,-213.3544304,0.288655853,5.637809625,0
2020,5,6,18.03,9.22,0.98,259.88,79,-213.3544304,0.25721847,26.24678269,0
2020,5,7,19.94,8.61,0,225.62,79,0,0,0,0
2020,5,8,23.39,8,0,180.5,79,0,0,0,0
2020,5,9,20.26,9.58,1.4,226.44,79,-213.3544304,0.260337685,18.59554895,0
2020,5,10,19.57,9.03,0,266.56,79,0,0,0,0
2020,5,11,20.68,7.69,0,183.88,79,0,0,0,0
2020,5,12,23.78,7.81,0,164.94,79,0,0,0,0
2020,5,13,25.92,7.81,0,222.19,79,0,0,0,0
2020,5,14,27.19,8.3,0,188.56,79,0,0,0,0
2020,5,15,28.3,8.67,0,144.06,79,0,0,0,0
2020,5,16,29.79,7.63,0,56.19,79,0,0,0,0
2020,5,17,31.61,8.54,0,106.94,79,0,0,0,0
2020,5,18,31.4,7.14,0,55.75,79,0,0,0,0
2020,5,19,31.97,8.12,0,96.75,79,0,0,0,0
2020,5,20,31.06,7.32,0,145.25,79,0,0,0,0
2020,5,21,30.35,6.84,0,184.94,79,0,0,0,0
2020,5,22,27.38,9.09,0,227.06,79,0,0,0,0
2020,5,23,23.05,10.99,0.16,262.25,79,-213.3544304,0.251172859,156.9830366,1
2020,5,24,20.01,7.26,2.21,276.38,79,-213.3544304,0.266397233,12.05417345,0
2020,5,25,20.52,7.93,0,273.31,79,0,0,0,0
2020,5,26,23.27,7.32,0,188.12,79,0,0,0,0
2020,5,27,22.76,9.28,0,264.62,79,0,0,0,0
2020,5,28,21.23,9.58,0,276.69,79,0,0,0,0
2020,5,29,19.8,8.73,0.03,292.81,79,-213.3544304,0.250219743,834.0658115,1
2020,5,30,20.19,8,0,223.44,79,0,0,0,0
2020,5,31,21.15,7.81,0,302.19,79,0,0,0,0
2020,6,1,23.6,8.12,0,288,79,0,0,0,0
2020,6,2,24.55,8.42,0,213.38,79,0,0,0,0
2020,6,3,22.04,9.22,0,263.56,79,0,0,0,0
2020,6,4,23.48,8.24,0,234.75,79,0,0,0,0
2020,6,5,25.5,7.51,0,225.12,79,0,0,0,0
2020,6,6,27.58,8.85,0,217.94,79,0,0,0,0
2020,6,7,27.49,9.52,0,262.62,79,0,0,0,0
2020,6,8,26.43,7.69,0,247.25,79,0,0,0,0
2020,6,9,25.26,9.83,0,269.12,79,0,0,0,0
2020,6,10,25.16,9.52,0,268.5,79,0,0,0,0
2020,6,11,23.95,10.19,0,251.5,79,0,0,0,0
2020,6,12,24.53,8.91,0,259.44,79,0,0,0,0
2020,6,13,27.78,6.71,0,218.31,79,0,0,0,0
2020,6,14,25.37,9.28,0,296.25,79,0,0,0,0
2020,6,15,23.69,10.31,0,300.62,79,0,0,0,0
2020,6,16,25.55,9.89,0,293.62,79,0,0,0,0
2020,6,17,28.26,8.54,0,265.19,79,0,0,0,0
2020,6,18,25.99,10.13,0,256.75,79,0,0,0,0
2020,6,19,24.71,11.54,0,257.88,79,0,0,0,0
2020,6,20,25.71,11.6,0,261.06,79,0,0,0,0
2020,6,21,28.26,9.77,0,229.62,79,0,0,0,0
2020,6,22,27.46,8.36,0,253.62,79,0,0,0,0
2020,6,23,25.8,9.95,0,254.69,79,0,0,0,0
2020,6,24,24.64,10.07,0.02,290.06,79,-213.3544304,0.250146487,1250.732435,1
2020,6,25,25.14,11.11,0.01,294.81,79,-213.3544304,0.250073239,2500.732392,1
2020,6,26,26.66,11.11,0,285.94,79,0,0,0,0
2020,6,27,28.01,11.17,0,272.38,79,0,0,0,0
2020,6,28,27.79,11.17,0,258.25,79,0,0,0,0
2020,6,29,27.72,12.27,0,264.19,79,0,0,0,0
2020,6,30,27.27,12.02,0,268.44,79,0,0,0,0
2020,7,1,27.19,11.96,0,267.44,79,0,0,0,0
2020,7,2,28.4,11.78,0,265.81,79,0,0,0,0
2020,7,3,30.13,10.25,0,249.56,79,0,0,0,0
2020,7,4,28.87,11.78,0,271.25,79,0,0,0,0
2020,7,5,28.45,12.94,0,269.25,79,0,0,0,0
2020,7,6,29.05,14.16,0,264.25,79,0,0,0,0
2020,7,7,28.46,12.08,0,278.56,79,0,0,0,0
2020,7,8,27.8,12.27,0,290.44,79,0,0,0,0
2020,7,9,27.36,12.51,0,286.62,79,0,0,0,0
2020,7,10,27.64,12.27,0,287.69,79,0,0,0,0
2020,7,11,28.26,13.12,0,279,79,0,0,0,0
2020,7,12,28.52,13.43,0,268.88,79,0,0,0,0
2020,7,13,28.31,13.98,0,269.19,79,0,0,0,0
2020,7,14,29.24,12.76,0,246.38,79,0,0,0,0
2020,7,15,29.44,12.88,0,282.38,79,0,0,0,0
2020,7,16,28.5,13.37,0,290.31,79,0,0,0,0
2020,7,17,27.37,11.84,0,280.81,79,0,0,0,0
2020,7,18,27.47,11.72,0,260.69,79,0,0,0,0
2020,7,19,29.38,10.74,0,278.88,79,0,0,0,0
2020,7,20,29.69,12.82,0,276.19,79,0,0,0,0
2020,7,21,28.74,12.45,0,280.62,79,0,0,0,0
2020,7,22,28.68,12.39,0,283.25,79,0,0,0,0
2020,7,23,29.59,13.49,0,288.88,79,0,0,0,0
2020,7,24,29.1,13,0,266.81,79,0,0,0,0
2020,7,25,29.82,12.08,0,267.25,79,0,0,0,0
2020,7,26,30.61,12.02,0,257.94,79,0,0,0,0
2020,7,27,31.2,14.22,0,283.25,79,0,0,0,0
2020,7,28,31.73,13.73,0,257.81,79,0,0,0,0
2020,7,29,31.72,13.67,0,269.38,79,0,0,0,0
2020,7,30,31.38,13.18,0,277.38,79,0,0,0,0
2020,7,31,30.26,12.51,0,273.44,79,0,0,0,0
2020,8,1,30.08,13.06,0,252.38,79,0,0,0,0
2020,8,2,29.44,12.76,0,240.81,79,0,0,0,0
2020,8,3,28.83,12.88,0,258.62,79,0,0,0,0
2020,8,4,28.83,14.1,0,271.12,79,0,0,0,0
2020,8,5,28.19,13.43,0,265.94,79,0,0,0,0
2020,8,6,28.57,13.61,0,262.5,79,0,0,0,0
2020,8,7,29.96,13.67,0,268.81,79,0,0,0,0
2020,8,8,29.42,14.59,0,258.06,79,0,0,0,0
2020,8,9,28.18,13.55,0,263.69,79,0,0,0,0
2020,8,10,27.86,13.55,0.02,269.56,79,-213.3544304,0.250146487,1250.732435,1
2020,8,11,27.76,13.43,0,268.44,79,0,0,0,0
2020,8,12,28.23,14.16,0,277.06,79,0,0,0,0
2020,8,13,29.27,14.04,0,290.75,79,0,0,0,0
2020,8,14,29.29,14.47,0,281.31,79,0,0,0,0
2020,8,15,29.22,13.55,0,275.5,79,0,0,0,0
2020,8,16,28.72,12.15,0,266.44,79,0,0,0,0
2020,8,17,29.09,11.96,0,261.88,79,0,0,0,0
2020,8,18,28.44,13.06,0,258.56,79,0,0,0,0
2020,8,19,28.67,13.06,0,265.69,79,0,0,0,0
2020,8,20,27.99,11.54,0,250.44,79,0,0,0,0
2020,8,21,27.26,12.57,0,257.25,79,0,0,0,0
2020,8,22,28.2,14.53,0,280.06,79,0,0,0,0
2020,8,23,28.94,12.94,0,308.44,79,0,0,0,0
2020,8,24,29.27,11.96,0,255.62,79,0,0,0,0
2020,8,25,28.94,12.45,0,281.19,79,0,0,0,0
2020,8,26,27.97,12.88,0,281.38,79,0,0,0,0
2020,8,27,27.27,13.12,0,277.81,79,0,0,0,0
2020,8,28,28.3,12.27,0,259.94,79,0,0,0,0
2020,8,29,31.74,11.17,0,163.19,79,0,0,0,0
2020,8,30,34.01,8.06,0,190.81,79,0,0,0,0
2020,8,31,33.48,11.84,0,206.5,79,0,0,0,0
2020,9,1,31.16,15.5,0,255.75,79,0,0,0,0
2020,9,2,30.23,14.53,0,278.75,79,0,0,0,0
2020,9,3,34.07,10.99,0,197,79,0,0,0,0
2020,9,4,35.9,8.61,0,236.81,79,0,0,0,0
2020,9,5,32.48,13.37,0,253.69,79,0,0,0,0
2020,9,6,30.65,13.92,0,281.06,79,0,0,0,0
2020,9,7,31.65,13.73,0,241.5,79,0,0,0,0
2020,9,8,31.36,15.81,0,249.5,79,0,0,0,0
2020,9,9,31.95,14.65,0,285.81,79,0,0,0,0
2020,9,10,32.87,10.8,0,166.56,79,0,0,0,0
2020,9,11,31.19,15.93,0.1,272.88,79,-213.3544304,0.250732779,250.7327788,1
2020,9,12,30.51,13,0,294.38,79,0,0,0,0
2020,9,13,28.69,11.96,0,304,79,0,0,0,0
2020,9,14,28.26,11.54,0,300.06,79,0,0,0,0
2020,9,15,29.03,12.21,0,273,79,0,0,0,0
2020,9,16,30.09,14.53,0,288.62,79,0,0,0,0
2020,9,17,30.37,13.18,0,290.19,79,0,0,0,0
2020,9,18,30.01,10.74,0,289.75,79,0,0,0,0
2020,9,19,30.62,9.22,0,210.25,79,0,0,0,0
2020,9,20,30.65,8.18,0,179.69,79,0,0,0,0
2020,9,21,28.16,11.9,0,303.31,79,0,0,0,0
2020,9,22,27.2,12.57,0,305.5,79,0,0,0,0
2020,9,23,27.11,13.43,0,300.19,79,0,0,0,0
2020,9,24,26.54,12.94,0,279.56,79,0,0,0,0
2020,9,25,26.08,12.45,0,257.62,79,0,0,0,0
2020,9,26,26.7,12.76,0,291.06,79,0,0,0,0
2020,9,27,28.47,11.6,0,201.19,79,0,0,0,0
2020,9,28,29.48,9.46,0,241.12,79,0,0,0,0
2020,9,29,29.11,11.96,0,239.25,79,0,0,0,0
2020,9,30,28.49,13.37,0,250.88,79,0,0,0,0
2020,10,1,27.04,13.55,0,262.12,79,0,0,0,0
2020,10,2,25.72,11.96,0,299.69,79,0,0,0,0
2020,10,3,24.71,11.54,0,294.56,79,0,0,0,0
2020,10,4,24.46,12.15,0,291.62,79,0,0,0,0
2020,10,5,25.72,11.17,0,219.81,79,0,0,0,0
2020,10,6,27.55,8.18,0,190.31,79,0,0,0,0
2020,10,7,28.54,6.1,0,188.88,79,0,0,0,0
2020,10,8,30.66,3.97,0,130.19,79,0,0,0,0
2020,10,9,31.09,4.76,0,165.56,79,0,0,0,0
2020,10,10,27.37,8.42,0,213.44,79,0,0,0,0
2020,10,11,25.79,12.57,0,302.69,79,0,0,0,0
2020,10,12,25.23,12.33,0.03,296.56,79,-213.3544304,0.250219743,834.0658115,1
2020,10,13,24.5,11.17,0,302.38,79,0,0,0,0
2020,10,14,24.16,11.72,0,311.44,79,0,0,0,0
2020,10,15,24.46,11.9,0,234.06,79,0,0,0,0
2020,10,16,24.64,12.08,0,292.75,79,0,0,0,0
2020,10,17,24.16,10.86,0,206.12,79,0,0,0,0
2020,10,18,25.73,7.45,0,206.94,79,0,0,0,0
2020,10,19,26.26,7.63,0,209.81,79,0,0,0,0
2020,10,20,26.08,7.08,0,184.25,79,0,0,0,0
2020,10,21,24.39,11.05,0,235.25,79,0,0,0,0
2020,10,22,25.78,9.64,0,158.06,79,0,0,0,0
2020,10,23,26.22,4.21,0,146.06,79,0,0,0,0
2020,10,24,27,3.66,0,133.75,79,0,0,0,0
2020,10,25,24.91,3.97,0,103.31,79,0,0,0,0
2020,10,26,25.53,5.98,0,161.62,79,0,0,0,0
2020,10,27,25.98,8.06,0,210.12,79,0,0,0,0
2020,10,28,25.61,13.18,0,267.31,79,0,0,0,0
2020,10,29,25.41,12.33,0.01,244.62,79,-213.3544304,0.250073239,2500.732392,1
2020,10,30,24.85,12.45,0,262.44,79,0,0,0,0
2020,10,31,24.68,12.45,0.01,287.38,79,-213.3544304,0.250073239,2500.732392,1
2020,11,1,23.25,11.78,0.25,298.56,79,-213.3544304,0.251833559,100.7334237,1
2020,11,2,22.76,10.68,0.98,281.38,79,-213.3544304,0.25721847,26.24678269,0
2020,11,3,21.6,10.25,0.53,203.62,79,-213.3544304,0.253893542,47.90444192,1
2020,11,4,19.9,9.89,11.58,237,79,-213.3544304,0.340978489,2.944546534,0
2020,11,5,19.96,9.64,8.29,265.69,79,-213.3544304,0.313811034,3.785416576,0
2020,11,6,18.8,9.95,1.89,241.5,79,-213.3544304,0.263996388,13.96806288,0
2020,11,7,19.9,9.58,0.08,178.31,79,-213.3544304,0.250586154,313.2326929,1
2020,11,8,22,8.79,1.39,107.88,79,-213.3544304,0.260263238,18.72397398,0
2020,11,9,19.69,8.73,2.42,173.25,79,-213.3544304,0.26797775,11.07346076,0
2020,11,10,19.23,9.7,0.02,192.88,79,-213.3544304,0.250146487,1250.732435,1
2020,11,11,19.35,9.64,0.37,200.38,79,-213.3544304,0.25271558,68.30150802,1
2020,11,12,19.14,9.22,0.65,159.88,79,-213.3544304,0.254778469,39.19668752,0
2020,11,13,21.26,8.06,0,111.75,79,0,0,0,0
2020,11,14,20.2,8.3,0.08,175.81,79,-213.3544304,0.250586154,313.2326929,1
2020,11,15,17.33,9.16,9.26,259.12,79,-213.3544304,0.321705773,3.474144415,0
2020,11,16,17.66,8.48,0.52,218.31,79,-213.3544304,0.253819855,48.8115105,1
2020,11,17,17.34,7.51,0.03,80,79,-213.3544304,0.250219743,834.0658115,1
2020,11,18,17.36,6.29,0,103.81,79,0,0,0,0
2020,11,19,18.13,6.84,0,175.12,79,0,0,0,0
2020,11,20,17.22,8.85,2.45,186.56,79,-213.3544304,0.268203861,10.94709635,0
2020,11,21,15.75,8.97,9.04,216.31,79,-213.3544304,0.319906906,3.538793204,0
2020,11,22,16.55,9.22,0,223.94,79,0,0,0,0
2020,11,23,16.69,8.85,0,157.56,79,0,0,0,0
2020,11,24,17.08,7.08,0,110.88,79,0,0,0,0
2020,11,25,16.73,7.87,4.01,208,79,-213.3544304,0.280073759,6.984383017,0
2020,11,26,15.25,8.79,5.83,270.19,79,-213.3544304,0.294205904,5.046413453,0
2020,11,27,16.13,8.36,0.24,193.31,79,-213.3544304,0.251760114,104.9000473,1
2020,11,28,14.73,7.93,0.41,86.25,79,-213.3544304,0.253009863,61.70972262,1
2020,11,29,15.1,7.75,0,166.5,79,0,0,0,0
2020,11,30,14.71,7.14,0,176.81,79,0,0,0,0
2020,12,1,14.48,5.98,0,147,79,0,0,0,0
2020,12,2,14.69,6.65,0,150.38,79,0,0,0,0
2020,12,3,15.41,7.14,0,102.06,79,0,0,0,0
2020,12,4,15.82,6.9,0,122,79,0,0,0,0
2020,12,5,14.69,7.32,1.17,199.81,79,-213.3544304,0.258627629,22.10492557,0
2020,12,6,14.36,7.81,0.15,196.88,79,-213.3544304,0.25109949,167.3996603,1
2020,12,7,14.99,7.39,0,166.62,79,0,0,0,0
2020,12,8,15.02,7.87,0.09,210.75,79,-213.3544304,0.250659462,278.5105136,1
2020,12,9,15.98,7.93,0.02,253.19,79,-213.3544304,0.250146487,1250.732435,1
2020,12,10,14.79,6.35,0,115.38,79,0,0,0,0
2020,12,11,14.27,5.43,0,168.88,79,0,0,0,0
2020,12,12,16.41,6.04,0,160.69,79,0,0,0,0
2020,12,13,19.08,7.14,0,167.19,79,0,0,0,0
